parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,assessmentyear,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,taxvaluedollarcnt
11687344,,,,2.0,2.0,,7.0,2.0,,,1056.0,1056.0,,,,,6037.0,,2.0,,,,2.0,34022442.0,-118802364.0,127187.0,1.0,,,,1.0,010C,266.0,LCR320UDP*,60378004.083009,12520.0,3101.0,,96116.0,0.0,,,,1.0,,,1975.0,,,2016.0,,,60378004083009.0,269037.0
13854978,,,,2.0,3.0,,,2.0,,,1060.0,1060.0,,,,,6059.0,,2.0,2.0,420.0,,,33919513.0,-117953740.0,7480.0,,,,,,122,261.0,,60590013.031005,18874.0,1286.0,,96186.0,5.0,,,,,,,1960.0,1.0,,2016.0,,,60590013031005.0,251397.0
17147624,,,,2.0,3.0,,,2.0,,1955.0,1955.0,1955.0,,,1955.0,,6111.0,1.0,2.0,2.0,461.0,,,34212619.0,-119205203.0,7020.0,,,,,,1111,261.0,,61110029.051036,13150.0,2061.0,,97101.0,7.0,,,,,,,1989.0,1.0,,2016.0,,,61110029051036.0,332592.0
14751101,,,,2.5,3.0,,,2.5,,,1166.0,1166.0,,,,,6059.0,,2.0,2.0,0.0,,,33809621.0,-117942337.0,,,,,,,34,266.0,,60590876.025,16764.0,1286.0,275496.0,97023.0,0.0,,1.0,,,,,1984.0,,,2016.0,,,60590876025002.0,363000.0
14748568,,,,2.0,2.0,,,2.0,,,870.0,870.0,,,,,6059.0,,2.0,1.0,0.0,,,33470500.0,-117683000.0,,,,,,,34,266.0,,60590423.101002,17686.0,1286.0,,96961.0,0.0,,,,,,,1982.0,,,2016.0,,,60590423101017.0,346000.0
11960171,,,,1.0,2.0,,5.0,1.0,,,1448.0,1448.0,,,,,6037.0,,1.0,,,,7.0,34110396.0,-118238213.0,5996.0,,,,,,0100,261.0,LAR1,60371864.032006,12447.0,3101.0,273825.0,96046.0,0.0,,,,1.0,,,1911.0,,,2016.0,,,60371864032006.0,436000.0
12295465,,,,1.0,2.0,,4.0,1.0,,,968.0,968.0,,,,,6037.0,,1.0,,,,,33927448.0,-118184721.0,5186.0,,,,,,0100,261.0,LYR1YY,60375401.012008,32616.0,3101.0,,96113.0,0.0,,,,1.0,,,1936.0,,,2016.0,,,60375401012008.0,297363.0
10908193,1.0,,,3.0,2.0,,8.0,3.0,,,1521.0,1521.0,,,,,6037.0,,3.0,,,,2.0,34150100.0,-118384000.0,12707.0,,,,,,010C,266.0,LAR3,60371433.005003,12447.0,3101.0,47880.0,96447.0,0.0,,,,1.0,,,1982.0,,,2016.0,,,60371433005003.0,404211.0
14494716,,,,3.0,3.0,,,3.0,,,2405.0,2405.0,,,,,6059.0,,3.0,2.0,653.0,,,33638956.0,-117584535.0,6500.0,,,,,,122,261.0,,60590320.553008,17597.0,1286.0,,96993.0,0.0,,,,,,,1990.0,,,2016.0,,,60590320553008.0,343150.0
12471637,,,,1.0,3.0,,4.0,1.0,,,1098.0,1098.0,,,,,6037.0,,1.0,,,,7.0,33844616.0,-118143360.0,5400.0,,,,,,0100,261.0,LKR1YY,60375713.001004,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1952.0,,,2016.0,,,60375713001004.0,491380.0
11502340,,,,3.0,4.0,,7.0,3.0,,,2522.0,2522.0,,,,,6037.0,,3.0,,,,2.0,33884949.0,-118397765.0,7501.0,,,,,,0100,261.0,MNRS,60376209.011007,19177.0,3101.0,,96117.0,0.0,,,,1.0,,,1963.0,,,2016.0,,,60376209011007.0,204767.0
14750033,,,,1.0,2.0,,,1.0,,,812.0,812.0,,,,,6059.0,,1.0,,,,,33622675.0,-117670471.0,,,,,,,34,266.0,,60590320.282027,12773.0,1286.0,,96995.0,0.0,,,,,,,1984.0,,,2016.0,,,60590320282016.0,251262.0
14726470,,,,2.0,2.0,,,2.0,,,875.0,875.0,,,,,6059.0,,2.0,2.0,0.0,,,33790163.0,-117901361.0,,,,,,,34,266.0,,60590761.031007,33252.0,1286.0,,97066.0,0.0,,,,,,,1980.0,,,2016.0,,,60590761031006.0,308260.0
12515994,,,,2.0,3.0,,4.0,2.0,,,1226.0,1226.0,,,,,6037.0,,2.0,,,,2.0,33804936.0,-118116571.0,5904.0,,,,,,0100,261.0,LBR1N,60375743.001012,46298.0,3101.0,276606.0,96247.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60375743001012.0,332428.0
11058167,1.0,,,2.0,3.0,,8.0,2.0,,,1466.0,1466.0,,,,,6037.0,,2.0,,,,2.0,34271323.0,-118494014.0,7436.0,1.0,,,,1.0,0101,261.0,LARS,60371111.002001,12447.0,3101.0,31817.0,96370.0,0.0,,,,1.0,,,1961.0,,,2016.0,,,60371111002001.0,230869.0
11150680,1.0,,,2.0,3.0,,8.0,2.0,,,1339.0,1339.0,,,,,6037.0,,2.0,,,,2.0,34402400.0,-118453000.0,48601.0,1.0,,,,1.0,010C,266.0,SCSP,60379200.431045,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,2004.0,,,2016.0,,,60379200431047.0,299000.0
11524427,1.0,,,3.0,3.0,,11.0,3.0,,,2972.0,2972.0,,,,,6037.0,,3.0,,,,2.0,33972843.0,-118419341.0,49523.0,,,,,,010D,269.0,LAR4(PV),60372756.021011,12447.0,3101.0,7877.0,96072.0,0.0,,,,1.0,,,2007.0,,,2016.0,,,60372756021011.0,1089795.0
10970085,,,,1.0,1.0,,5.0,1.0,,,666.0,666.0,,,,,6037.0,,1.0,,,,7.0,34319106.0,-118427800.0,5588.0,,,,,,0100,261.0,LARA,60371060.20101,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,1927.0,,,2016.0,Y,15.0,60371060201010.0,41579.0
10870737,1.0,,,5.0,5.0,,7.0,5.0,,,3983.0,3983.0,,,,,6037.0,,5.0,,,,2.0,34131632.0,-118483791.0,17081.0,1.0,,,,1.0,0101,261.0,LARE15,60371397.023002,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,1964.0,,,2016.0,,,60371397023002.0,1087817.0
14714600,,,,2.5,2.0,,,2.5,,,1495.0,1495.0,,,,,6059.0,,2.0,1.0,0.0,,,33565522.0,-117731379.0,,,,,,,34,266.0,,60590626.392001,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,1997.0,,,2016.0,,,60590626392003.0,295644.0
14490919,,,,2.0,4.0,,,2.0,,,1836.0,1836.0,,,,,6059.0,1.0,2.0,2.0,460.0,,,33616346.0,-117664416.0,7366.0,1.0,,,,1.0,122,261.0,,60590320.02201,12773.0,1286.0,,96995.0,8.0,,,,,,,1971.0,1.0,,2016.0,,,60590320022010.0,380734.0
12539431,,,,4.0,5.0,,4.0,4.0,,,2841.0,,,2841.0,,,6037.0,,4.0,,,,7.0,33773907.0,-118150097.0,6751.0,,,,,,0200,246.0,LBR1N,60375771.005002,46298.0,3101.0,272933.0,96246.0,0.0,,,,2.0,,,1918.0,,,2016.0,,,60375771005002.0,203062.0
10874944,,,,2.0,3.0,,6.0,2.0,,,1315.0,1315.0,,,,,6037.0,,2.0,,,,7.0,34219512.0,-118400736.0,8530.0,,,,,,0100,261.0,LARS,60371210.102014,12447.0,3101.0,41131.0,96450.0,0.0,,,,1.0,,,1952.0,,,2016.0,,,60371210102014.0,69532.0
12877395,,,,2.0,3.0,,6.0,2.0,,,1228.0,1228.0,,,,,6037.0,,2.0,,,,2.0,34038295.0,-117733065.0,7313.0,,,,,,0100,261.0,POR16000*,60374029.031009,20008.0,3101.0,,96506.0,0.0,,,,1.0,,,1964.0,,,2016.0,,,60374029031009.0,244453.0
12098662,,,,1.0,3.0,,6.0,1.0,,,1107.0,1107.0,,,,,6037.0,,1.0,,,,2.0,34126455.0,-118172767.0,9625.0,,,,,,0100,261.0,PSR4,60374638.003011,47019.0,3101.0,275411.0,96293.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60374638003011.0,44063.0
14650376,,,,1.5,2.0,,,1.5,,,1116.0,1116.0,,,,,6059.0,,1.0,1.0,0.0,,24.0,33407400.0,-117598000.0,,,,,,,34,266.0,,60590421.141006,13693.0,1286.0,,96982.0,4.0,,1.0,,,,,1972.0,2.0,,2016.0,,,60590421141006.0,350000.0
12539865,1.0,,,2.0,2.0,,8.0,2.0,,,840.0,840.0,,,,,6037.0,,2.0,,,,2.0,33786900.0,-118151000.0,13539.0,,,,,,010E,266.0,LBR2N,60375751.033004,46298.0,3101.0,416315.0,96238.0,0.0,,,,1.0,,,1985.0,,,2016.0,,,60375751033004.0,286000.0
14464978,,,,3.0,5.0,,,3.0,,,2918.0,2918.0,,,,,6059.0,,3.0,2.0,436.0,,,33558704.0,-117641124.0,4707.0,,,,,,1,261.0,,60590320.593,52835.0,1286.0,,96998.0,0.0,,,,,,,2002.0,,,2016.0,,,60590320593000.0,682109.0
11946493,,,,2.0,2.0,,7.0,2.0,,,1940.0,1940.0,,,,,6037.0,,2.0,,,,2.0,34096660.0,-118266434.0,4963.0,,,,,,0100,261.0,LAR1,60371951.004008,12447.0,3101.0,268473.0,96020.0,0.0,,,,1.0,,,1960.0,,,2016.0,,,60371951004008.0,167470.0
11833335,,,,2.0,3.0,,4.0,2.0,,,1160.0,1160.0,,,,,6037.0,,2.0,,,,7.0,34016694.0,-118162885.0,4663.0,,,,,,0100,261.0,LCR4YY,60375317.023005,17882.0,3101.0,,96003.0,0.0,,,,1.0,,,1924.0,,,2016.0,,,60375317023005.0,264334.0
11478346,,,,2.0,3.0,,7.0,2.0,,,1876.0,1876.0,,,,,6037.0,,2.0,,,,2.0,33897950.0,-118385171.0,2052.0,,,,,,010D,269.0,MNRPD,60376204.001005,19177.0,3101.0,,96117.0,0.0,,,,1.0,,,1987.0,,,2016.0,,,60376204001005.0,762477.0
12828796,,,,3.0,3.0,,6.0,3.0,,,1772.0,1772.0,,,,,6037.0,,3.0,,,,2.0,33930837.0,-117977358.0,3500.0,,,,,,010D,269.0,WHR16000PD,60375034.012022,14634.0,3101.0,,96171.0,0.0,,,,1.0,,,1984.0,,,2016.0,,,60375034012022.0,497471.0
12517361,,,,3.0,3.0,,6.0,3.0,,,1955.0,1955.0,,,,,6037.0,,3.0,,,,2.0,33791265.0,-118104807.0,6085.0,1.0,,,,1.0,0101,261.0,LBR1N,60375745.004028,46298.0,3101.0,276606.0,96247.0,0.0,,,,1.0,,,1953.0,,,2016.0,,,60375745004028.0,310309.0
17153826,,,,3.0,3.0,,,3.0,,1624.0,2970.0,2970.0,,,1624.0,,6111.0,3.0,3.0,2.0,717.0,,,34187266.0,-119226679.0,5085.0,,,,,,1110,261.0,,61110036.093015,13150.0,2061.0,,97106.0,7.0,,,,,,,2006.0,2.0,,2016.0,,,61110036093015.0,962213.0
10901322,1.0,,,2.0,2.0,,6.0,2.0,,,1788.0,1788.0,,,,,6037.0,,2.0,,,,2.0,34164217.0,-118393989.0,7799.0,,,,,,0100,261.0,LAR1,60371251.00201,12447.0,3101.0,268551.0,96452.0,0.0,,,,1.0,,,1946.0,,,2016.0,,,60371251002010.0,779638.0
11485298,1.0,,,3.0,2.0,,9.0,3.0,,,1410.0,1410.0,,,,,6037.0,,3.0,,,,2.0,33896800.0,-118376000.0,55557.0,,,,,,010C,266.0,HAM2*,60376023.024017,,3101.0,,96107.0,0.0,,,,1.0,,,2007.0,,,2016.0,,,60376023024017.0,615000.0
10744805,1.0,,,2.0,3.0,,8.0,2.0,,,1436.0,1436.0,,,,,6037.0,,2.0,,,,2.0,34158937.0,-118787029.0,7132.0,,,,,,010D,269.0,AHR17000*,60378003.322005,9840.0,3101.0,764094.0,96336.0,0.0,,,,1.0,,,1965.0,,,2016.0,,,60378003322005.0,72652.0
11842844,,,,2.0,3.0,,4.0,2.0,,,1406.0,1406.0,,,,,6037.0,,2.0,,,,7.0,34057898.0,-118127297.0,9134.0,,,,,,0100,261.0,MPR1CD*,60374821.011004,6021.0,3101.0,,96496.0,0.0,,,,1.0,,,1940.0,,,2016.0,,,60374821011004.0,83018.0
11075116,,,,2.0,4.0,,8.0,2.0,,,1680.0,1680.0,,,,,6037.0,,2.0,,,,2.0,34269022.0,-118540083.0,11024.0,,,,,,0100,261.0,LARE11,60371112.063008,12447.0,3101.0,33183.0,96356.0,0.0,,,,1.0,,,1958.0,,,2016.0,,,60371112063008.0,555000.0
14482607,,,,3.0,3.0,,,3.0,,,2731.0,2731.0,,,,,6059.0,,3.0,2.0,596.0,,,33641165.0,-117570320.0,5616.0,,,,,,122,261.0,,60590320.431,,1286.0,,96989.0,0.0,,,,,,,1989.0,,,2016.0,,,60590320431000.0,733364.0
17265841,,,,3.0,3.0,,,3.0,66.0,1229.0,2250.0,2250.0,,,1229.0,,6111.0,1.0,3.0,2.0,639.0,,,34179378.0,-118912837.0,10706.0,,,,,,1111,261.0,,61110059.082014,34278.0,2061.0,46736.0,96351.0,8.0,,,,,96.0,,1996.0,2.0,,2016.0,,,61110059082014.0,754000.0
12854651,1.0,,,3.0,3.0,,8.0,3.0,,,2001.0,2001.0,,,,,6037.0,,3.0,,,,2.0,34015199.0,-117790103.0,7170.0,,,,,,0100,261.0,LCR115000-,60374033.211007,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1989.0,,,2016.0,,,60374033211007.0,379643.0
11708485,,,,2.0,2.0,,5.0,2.0,,,1385.0,1385.0,,,,,6037.0,,2.0,,,,,34010163.0,-118309306.0,5876.0,,,,,,0100,261.0,LAR1,60372315.003,12447.0,3101.0,118208.0,96043.0,0.0,,,,1.0,,,1912.0,,,2016.0,,,60372315003000.0,71701.0
14656229,,,,2.0,2.0,,,2.0,,,1149.0,1149.0,,,,,6059.0,,2.0,1.0,0.0,,,33670600.0,-117986000.0,,,,,,,34,266.0,,60590992.431022,25218.0,1286.0,,96964.0,0.0,,,,,,,1983.0,,,2016.0,,,60590992431022.0,467763.0
12903892,,,,2.0,2.0,,6.0,2.0,,,1676.0,1676.0,,,,,6037.0,,2.0,,,,2.0,34112438.0,-117814164.0,1866.0,,,,,,010D,269.0,SDA110000*,60374013.114013,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1982.0,,,2016.0,,,60374013114013.0,296584.0
14475697,13.0,,,2.0,4.0,,,2.0,,,1472.0,1472.0,,,,,6059.0,,2.0,2.0,440.0,,,33608339.0,-117634637.0,5640.0,,,,,,122,261.0,,60590320.202012,12773.0,1286.0,,96996.0,7.0,,,,,,,1978.0,1.0,,2016.0,,,60590320202012.0,566927.0
14483406,,,,4.5,5.0,,,4.5,,,3376.0,3376.0,,,,,6059.0,,4.0,2.0,595.0,True,,33636101.0,-117564273.0,6048.0,1.0,,,1.0,,122,261.0,,60590320.432002,,1286.0,,96989.0,0.0,,1.0,,,,,1995.0,,,2016.0,,,60590320432002.0,1010000.0
14269301,,,,0.0,0.0,,,,,,2774.0,,,,,2774.0,6059.0,,,1.0,0.0,,,33702513.0,-117904117.0,7890.0,,,,,,38,246.0,,60590741.062053,47568.0,1286.0,,97004.0,0.0,,,,2.0,,,1977.0,2.0,,2016.0,,,60590741062053.0,720827.0
14719554,,,,2.0,2.0,,,2.0,,,1054.0,1054.0,,,,,6059.0,,2.0,2.0,0.0,,,33756444.0,-117864690.0,,,,,,,34,266.0,,60590750.042001,47568.0,1286.0,273791.0,97001.0,0.0,,,,,,,1980.0,,,2016.0,,,60590750042001.0,147203.0
17281943,,,,2.0,4.0,,,2.0,,2347.0,2347.0,2347.0,,,2347.0,,6111.0,1.0,2.0,2.0,441.0,,,34194209.0,-118869571.0,12760.0,,,,,,1111,261.0,,61110068.002011,34278.0,2061.0,,96383.0,8.0,,,,,384.0,,1960.0,1.0,,2016.0,,,61110068002011.0,83778.0
10886109,1.0,,,2.0,3.0,,8.0,2.0,,,1774.0,1774.0,,,,,6037.0,,2.0,,,,2.0,34182335.0,-118426949.0,6004.0,,,,,,0100,261.0,LAR1,60371236.022001,12447.0,3101.0,268548.0,96410.0,0.0,,,,1.0,,,1968.0,,,2016.0,,,60371236022001.0,105781.0
12891719,,,,1.0,2.0,,4.0,1.0,,,1087.0,1087.0,,,,,6037.0,,1.0,,,,7.0,34080861.0,-117754749.0,6607.0,,,,,,0100,261.0,POR17200*,60374022.001024,20008.0,3101.0,,96508.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60374022001024.0,38468.0
14740803,,,,2.0,2.0,,,2.0,,,1124.0,1124.0,,,,,6059.0,,2.0,2.0,0.0,,,33799600.0,-117817000.0,,,,,,,34,266.0,,60590758.162003,33252.0,1286.0,,97067.0,0.0,,,,,,,1996.0,,,2016.0,,,60590758162003.0,122064.0
11513045,,,,3.0,3.0,,9.0,3.0,,,2396.0,2396.0,,,,,6037.0,,3.0,,,,2.0,33858406.0,-118388969.0,4358.0,,,,,,010C,266.0,HBR2YY,60376211.022012,29712.0,3101.0,,96109.0,0.0,,,,1.0,,,2001.0,,,2016.0,,,60376211022012.0,924325.0
10959045,1.0,,,1.0,2.0,,5.0,1.0,,,1106.0,1106.0,,,,,6037.0,,1.0,,,,2.0,34165731.0,-118350084.0,6975.0,,,,,,0100,261.0,BUR1YY,60373114.002004,396054.0,3101.0,116375.0,96437.0,0.0,,,,1.0,,,1923.0,,,2016.0,,,60373114002004.0,362762.0
14660697,,,,2.5,2.0,,,2.5,,,1675.0,1675.0,,,,,6059.0,,2.0,2.0,0.0,,,33714658.0,-117820415.0,,,,,,,1,266.0,,60590755.154071,27491.0,1286.0,,97018.0,0.0,,1.0,,,,,2006.0,,,2016.0,,,60590755154065.0,569555.0
12849473,1.0,,,3.0,4.0,,7.0,3.0,,,3096.0,3096.0,,,,,6037.0,,3.0,,,,2.0,33967561.0,-117887826.0,6773.0,,,,,,0100,261.0,LCA15Y,60374087.032024,22827.0,3101.0,,96492.0,0.0,,,,1.0,,,1997.0,,,2016.0,,,60374087032024.0,451847.0
14451214,,,,2.0,3.0,,,2.0,,,1626.0,1626.0,,,,,6059.0,,2.0,1.0,360.0,,,33418321.0,-117609899.0,8400.0,,,,,,122,261.0,,60590421.035004,13693.0,1286.0,,96982.0,5.0,,,,,,,1947.0,1.0,,2016.0,,,60590421035004.0,83094.0
10819967,1.0,,,2.0,4.0,,6.0,2.0,,,1907.0,1907.0,,,,,6037.0,,2.0,,,,2.0,34210324.0,-118508601.0,7811.0,1.0,,,,1.0,0101,261.0,LAR1,60371311.003008,12447.0,3101.0,32368.0,96415.0,0.0,,,,1.0,,,1951.0,,,2016.0,,,60371311003008.0,421788.0
14721538,,,,1.0,1.0,,,1.0,,,959.0,959.0,,,,,6059.0,,1.0,1.0,0.0,,,33740200.0,-117777000.0,,,,,,,34,266.0,,60590756.072013,27491.0,1286.0,,97018.0,0.0,,,,,,,1990.0,,,2016.0,,,60590756072014.0,382000.0
17282277,,,,2.0,3.0,,,2.0,,1096.0,1096.0,1096.0,,,1096.0,,6111.0,,2.0,2.0,437.0,,,34191171.0,-118872982.0,10466.0,,,,,,1111,261.0,,61110068.003001,34278.0,2061.0,,96383.0,7.0,,,,,200.0,,1963.0,1.0,,2016.0,,,61110068003001.0,65691.0
12905342,,,,1.0,3.0,,6.0,1.0,,,1212.0,1212.0,,,,,6037.0,,1.0,,,,7.0,34110057.0,-117800348.0,8000.0,,,,,,0100,261.0,SDSF7500*,60374003.044,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1955.0,,,2016.0,,,60374003044000.0,293254.0
14447394,,,,2.0,2.0,,,2.0,,,1526.0,1526.0,,,,,6059.0,,2.0,2.0,501.0,,,33453348.0,-117651590.0,2848.0,,,,,,122,261.0,,60590422.06201,13693.0,1286.0,,96982.0,6.0,,,,,,,1976.0,1.0,,2016.0,,,60590422062010.0,606000.0
11486057,,,,3.0,4.0,,7.0,3.0,,,2515.0,2515.0,,,,,6037.0,,3.0,,,,2.0,33884385.0,-118370212.0,7510.0,,,,,,010C,266.0,RBR-2,60376205.011006,33612.0,3101.0,,96124.0,0.0,,,,1.0,,,1986.0,,,2016.0,,,60376205011006.0,512834.0
12029013,,,,3.0,5.0,,7.0,3.0,,,3268.0,3268.0,,,,,6037.0,,3.0,,,,2.0,34107888.0,-118326258.0,6647.0,,,,,,0100,261.0,LAR1,60371896.002003,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1926.0,,,2016.0,,,60371896002003.0,1782315.0
11609831,,,,2.0,2.0,,8.0,2.0,,,1556.0,1556.0,,,,,6037.0,,2.0,,,,2.0,34040404.0,-118415209.0,7539.0,,,,,,0100,261.0,LAR1,60372693.004,12447.0,3101.0,403142.0,96045.0,0.0,,,,1.0,,,1938.0,,,2016.0,,,60372693004000.0,180113.0
14722604,,,,2.0,2.0,,,2.0,,,1091.0,1091.0,,,,,6059.0,,2.0,1.0,0.0,,,33664306.0,-117973643.0,,,,,,,34,266.0,,60590992.442002,25218.0,1286.0,,96964.0,0.0,,,,,,,1981.0,,,2016.0,,,60590992442004.0,465990.0
12901026,1.0,,,3.0,4.0,,6.0,3.0,,,1760.0,1760.0,,,,,6037.0,,3.0,,,,2.0,34097380.0,-117804599.0,1872.0,,,,,,010D,269.0,SDRPD10*,60374003.043011,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1978.0,,,2016.0,,,60374003043011.0,280772.0
12284098,1.0,,,1.0,3.0,,4.0,1.0,,,1042.0,1042.0,,,,,6037.0,,1.0,,,,2.0,33920736.0,-118204451.0,7235.0,,,,,,0100,261.0,LYR1YY,60375417.004011,32616.0,3101.0,,96113.0,0.0,,,,1.0,,,1925.0,,,2016.0,,,60375417004011.0,275660.0
12528046,,,,2.0,4.0,,4.0,2.0,,,2183.0,,,2183.0,,,6037.0,,2.0,,,,,33757406.0,-118127519.0,4173.0,,,,,,0200,246.0,LBR2S,60375775.013006,46298.0,3101.0,116828.0,96237.0,0.0,,,,2.0,,,1946.0,,,2016.0,,,60375775013006.0,350819.0
12527111,,,,2.0,2.0,,4.0,2.0,,,1082.0,1082.0,,,,,6037.0,,2.0,,,,7.0,33754754.0,-118119790.0,2370.0,,,,,,0100,261.0,LBR1S,60375775.012017,46298.0,3101.0,116828.0,96237.0,0.0,,,,1.0,,,1946.0,,,2016.0,,,60375775012017.0,79063.0
11670721,,,,3.0,3.0,,9.0,3.0,,,3053.0,3053.0,,,,,6037.0,,3.0,,,,2.0,34072821.0,-118469413.0,28706.0,1.0,,,,1.0,0101,261.0,LARE11,60372623.021012,12447.0,3101.0,113910.0,96030.0,0.0,,,,1.0,,,1956.0,,,2016.0,,,60372623021012.0,3604137.0
14742860,,,,2.0,2.0,,,2.0,,,1658.0,1658.0,,,,,6059.0,,2.0,2.0,0.0,,,33557432.0,-117690542.0,,,,,,,34,266.0,,60590423.351007,25459.0,1286.0,,96987.0,0.0,,,,,,,1994.0,,,2016.0,,,60590423351010.0,425256.0
12485041,,,,1.0,2.0,,4.0,1.0,,,815.0,815.0,,,,,6037.0,,1.0,,,,7.0,33848897.0,-118125680.0,5434.0,,,,,,0100,261.0,LKR1YY,60375708.00201,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60375708002010.0,257663.0
12495430,,,,1.0,2.0,,4.0,1.0,,,1227.0,1227.0,,,,,6037.0,,1.0,,,,7.0,33813650.0,-118124813.0,6741.0,,,,,,0100,261.0,LBR1N,60375741.004016,46298.0,3101.0,273263.0,96242.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60375741004016.0,533000.0
14271496,,,,2.0,3.0,,,2.0,,,1320.0,1320.0,,,,,6059.0,,2.0,2.0,420.0,,,33661478.0,-117906363.0,1400.0,,,,,,122,261.0,,60590639.063005,38032.0,1286.0,,96958.0,6.0,,,,,,,1965.0,2.0,,2016.0,,,60590639063005.0,369282.0
14718044,,,,2.0,3.0,,,2.0,,,2189.0,2189.0,,,,,6059.0,,2.0,2.0,0.0,,,33603300.0,-117749000.0,,,,,,,34,266.0,,60590626.493006,46098.0,1286.0,,96963.0,0.0,,,,,,,1980.0,,,2016.0,,,60590626493015.0,647415.0
12669053,1.0,,,3.0,3.0,,7.0,3.0,,,1905.0,1905.0,,,,,6037.0,,3.0,,,,2.0,33808201.0,-118386882.0,88066.0,1.0,,,,1.0,010C,266.0,TORR-MD,60376513.044006,33612.0,3101.0,115657.0,96123.0,0.0,,,,1.0,,,1974.0,,,2016.0,,,60376513044006.0,922388.0
14724351,,,,2.5,3.0,,,2.5,,,1671.0,1671.0,,,,,6059.0,,2.0,2.0,0.0,,,33874700.0,-117987251.0,,,,,,,1,266.0,,60591106.072,10608.0,1286.0,,96181.0,0.0,,1.0,,,,,2006.0,,,2016.0,,,60591106072000.0,501000.0
12289715,1.0,,,3.0,4.0,,8.0,3.0,,,2263.0,2263.0,,,,,6037.0,,3.0,,,,2.0,33904919.0,-118201738.0,4963.0,,,,,,010D,269.0,CORL,60375420.00101,24174.0,3101.0,,96091.0,0.0,,,,1.0,,,2005.0,,,2016.0,,,60375420001010.0,358975.0
11671860,1.0,,,3.0,3.0,,7.0,3.0,,,1777.0,1777.0,,,,,6037.0,,3.0,,,,2.0,34076404.0,-118560997.0,363116.0,,,,,,010C,266.0,LARD3,60372626.011014,12447.0,3101.0,19810.0,96120.0,0.0,,,,1.0,,,1978.0,,,2016.0,,,60372626011014.0,864670.0
11521490,1.0,,,3.0,5.0,,8.0,3.0,,,3037.0,3037.0,,,,,6037.0,,3.0,,,,2.0,34016144.0,-118397913.0,5775.0,,,,,,0100,261.0,CCR1YY,60377025.011012,51617.0,3101.0,762188.0,96097.0,0.0,,,,1.0,,,1928.0,,,2016.0,,,60377025011012.0,1392792.0
14458050,,,,4.5,5.0,,,4.5,,,4327.0,4327.0,,,,,6059.0,,4.0,2.0,579.0,True,,33535381.0,-117645775.0,6200.0,1.0,,,1.0,,1,261.0,,60590320.582003,52835.0,1286.0,,96998.0,0.0,,1.0,,,,,2003.0,,,2016.0,,,60590320582003.0,1247818.0
12503908,,,,7.0,8.0,,5.0,7.0,,,4356.0,,,4356.0,,,6037.0,,7.0,,,,,33790679.0,-118196377.0,7580.0,,,,,,0400,248.0,LBR2N,60375730.042002,46298.0,3101.0,276157.0,96240.0,0.0,,,,4.0,,,1910.0,,,2016.0,,,60375730042002.0,771472.0
13869630,,,,1.0,3.0,,,1.0,,,911.0,911.0,,,,,6059.0,,1.0,1.0,253.0,,,33874104.0,-117951161.0,7200.0,,,,,,122,261.0,,60590110.006002,24812.0,1286.0,,97041.0,5.0,,,,,,,2012.0,1.0,,2016.0,,,60590110006002.0,382111.0
11614126,,,,3.0,3.0,,8.0,3.0,,,2348.0,2348.0,,,,,6037.0,,3.0,,,,7.0,34046864.0,-118434389.0,6753.0,,,,,,0100,261.0,LAR1,60372672.002004,12447.0,3101.0,118887.0,96006.0,0.0,,,,1.0,,,1924.0,,,2016.0,,,60372672002004.0,1300292.0
