airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedfinishedsquarefeet,garagecarcnt,garagetotalsqft,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,propertylandusetypeid,propertyzoningdesc,regionidcounty,roomcnt,unitcnt,yearbuilt,taxvaluedollarcnt,log_sqft,log_lotsize
1.0,3.0,4.0,8.0,2131.0,2.0,456.0,2.0,33852376.0,-118053568.0,4999.0,261.0,220.0,3101.0,0.0,1.0,1972.0,385113.0,7.664815785285735,8.517193191416238
1.0,2.0,2.0,9.0,982.0,2.0,456.0,7.0,34063800.0,-118471000.0,40679.0,266.0,587.0,3101.0,0.0,1.0,1965.0,502854.0,6.890609120147166,10.613491850162497
1.0,2.0,2.0,8.0,930.0,2.0,456.0,2.0,34107700.0,-117886000.0,134197.0,266.0,873.0,3101.0,0.0,1.0,1980.0,218277.0,6.836259277277067,11.80707160027901
1.0,2.0,4.0,8.0,1623.0,2.0,456.0,2.0,34241624.0,-118261806.0,6452.0,261.0,457.0,3101.0,0.0,1.0,1956.0,736055.0,7.392647520721623,8.77230041793584
1.0,1.0,0.0,8.0,385.0,2.0,456.0,7.0,34029500.0,-118754000.0,188794.0,266.0,858.0,3101.0,0.0,1.0,1973.0,338074.0,5.955837369464831,12.148417049292007
1.0,2.5,2.0,6.0,1138.0,1.0,0.0,2.0,34206961.0,-118843179.0,3920.0,266.0,580.0,2061.0,5.0,1.0,1979.0,340000.0,7.037905963447182,8.27410200229233
1.0,1.0,3.0,6.0,981.0,1.0,360.0,2.0,33789747.0,-117807395.0,4687.0,261.0,580.0,1286.0,6.0,1.0,1950.0,350029.0,6.889591308354466,8.452761331256848
1.0,3.0,3.0,6.0,1445.0,2.0,580.0,2.0,33726349.0,-118031437.0,6000.0,261.0,580.0,1286.0,5.0,1.0,1960.0,322881.0,7.27655640271871,8.699681400989514
1.0,2.0,3.0,6.0,1620.0,2.0,456.0,2.0,34230555.0,-118426000.0,7597.0,261.0,591.0,3101.0,0.0,1.0,1952.0,191576.0,7.390798521735676,8.935640333747571
1.0,1.0,2.0,6.0,1254.0,2.0,456.0,7.0,34082669.0,-118339987.0,5402.0,261.0,580.0,3101.0,0.0,1.0,1924.0,843277.0,7.134890851565884,8.594709633844065
1.0,1.0,3.0,4.0,1042.0,2.0,456.0,7.0,33892719.0,-118106189.0,5598.0,261.0,1260.0,3101.0,0.0,1.0,1954.0,289215.0,6.949856455000773,8.630343289348893
1.0,1.0,2.0,6.0,1127.0,2.0,400.0,2.0,33875500.0,-117904949.0,5375.0,261.0,580.0,1286.0,4.0,1.0,1927.0,379269.0,7.028201432058005,8.589699882202986
1.0,2.0,3.0,8.0,1883.0,2.0,456.0,2.0,34054871.0,-118350600.0,6906.0,261.0,580.0,3101.0,0.0,1.0,1948.0,412731.0,7.5411524551363085,8.840290669088972
1.0,4.0,6.0,8.0,3098.0,2.0,456.0,2.0,34138728.0,-118085991.0,7374.0,261.0,1449.0,3101.0,0.0,1.0,1940.0,420160.0,8.038834757787749,8.905851181208021
1.0,2.0,2.0,6.0,865.0,2.0,456.0,2.0,33774400.0,-118197000.0,22574.0,266.0,670.0,3101.0,0.0,1.0,1988.0,273101.0,6.763884908562435,10.024598378285186
1.0,8.0,10.0,8.0,4260.0,2.0,456.0,2.0,33924006.0,-118269854.0,6270.0,248.0,587.0,3101.0,0.0,4.0,2005.0,761437.0,8.357259153499912,8.74369111054302
1.0,2.0,4.0,6.0,1533.0,2.0,456.0,2.0,34179989.0,-118506868.0,5929.0,261.0,580.0,3101.0,0.0,1.0,1956.0,284711.0,7.335633981927201,8.68777949199177
1.0,3.0,3.0,7.0,2203.0,2.0,456.0,2.0,34165795.0,-118237925.0,5610.0,261.0,465.0,3101.0,0.0,1.0,1934.0,98534.0,7.698029170272805,8.632484235750972
1.0,6.0,5.0,11.0,4851.0,2.0,456.0,2.0,34134918.0,-118679009.0,15875.0,269.0,580.0,3101.0,0.0,1.0,2006.0,2600000.0,8.48714627006394,9.672563813902956
1.0,5.0,6.0,6.0,3566.0,2.0,456.0,2.0,34063403.0,-117991052.0,14318.0,246.0,160.0,3101.0,0.0,2.0,1948.0,713000.0,8.17948018535889,9.569342605674006
1.0,2.0,3.0,6.0,1589.0,1.0,389.0,2.0,34186509.0,-118938855.0,10500.0,261.0,580.0,2061.0,7.0,1.0,1964.0,260296.0,7.371489295214277,9.259225769705994
1.0,2.0,2.0,9.0,921.0,2.0,456.0,2.0,34057800.0,-118467000.0,9716.0,266.0,587.0,3101.0,0.0,1.0,1972.0,535000.0,6.826545223556594,9.181632207839439
1.0,2.0,3.0,7.0,1741.0,2.0,456.0,2.0,34047007.0,-118774536.0,8963.0,261.0,688.0,3101.0,0.0,1.0,1979.0,811694.0,7.462789157412448,9.100971834920818
1.0,1.0,2.0,4.0,834.0,2.0,456.0,7.0,33997098.0,-118087683.0,5542.0,261.0,1433.0,3101.0,0.0,1.0,1950.0,358976.0,6.727431724850855,8.620291149419804
1.0,3.0,4.0,8.0,2936.0,2.0,456.0,2.0,33776077.0,-118126830.0,9298.0,261.0,657.0,3101.0,0.0,1.0,1951.0,1125000.0,7.98514393119862,9.137662146478197
1.0,2.0,3.0,6.0,1834.0,2.0,456.0,2.0,34239553.0,-118486795.0,7662.0,261.0,610.0,3101.0,0.0,1.0,1956.0,270690.0,7.51479976048867,8.944158830970403
1.0,1.0,2.0,4.0,794.0,2.0,456.0,7.0,34388069.0,-118536561.0,7141.0,261.0,1564.0,3101.0,0.0,1.0,1944.0,202087.0,6.678342114654332,8.873748128154395
1.0,1.0,3.0,4.0,1750.0,2.0,456.0,7.0,34027416.0,-118359293.0,4176.0,261.0,596.0,3101.0,0.0,1.0,1955.0,343475.0,7.467942332285852,8.337348564497175
1.0,2.5,4.0,6.0,2442.0,2.0,605.0,2.0,33710230.0,-118015887.0,7100.0,261.0,580.0,1286.0,0.0,1.0,1996.0,867774.0,7.8009820712577405,8.867990898182093
1.0,2.5,4.0,6.0,2568.0,2.0,420.0,2.0,33490101.0,-117668435.0,4039.0,261.0,580.0,1286.0,0.0,1.0,2001.0,585501.0,7.851271997109883,8.303999970955196
1.0,3.0,4.0,6.0,2568.0,2.0,420.0,2.0,33489077.0,-117668764.0,4038.0,261.0,580.0,1286.0,0.0,1.0,2001.0,714000.0,7.851271997109883,8.303752415563412
1.0,2.0,4.0,8.0,2063.0,2.0,456.0,2.0,34624809.0,-118217324.0,16484.0,269.0,728.0,3101.0,0.0,1.0,1994.0,305480.0,7.6324011266014535,9.710206155505832
1.0,2.5,5.0,6.0,2308.0,2.0,480.0,2.0,34281648.0,-119210790.0,7420.0,261.0,580.0,2061.0,8.0,1.0,1968.0,664000.0,7.744569809354496,8.912069097970134
1.0,5.0,4.0,6.0,3366.0,2.0,456.0,20.0,34031829.0,-118686297.0,8702.0,261.0,825.0,3101.0,0.0,1.0,1967.0,15618488.0,8.121777419161074,9.071423072789514
1.0,2.0,3.0,6.0,1436.0,2.0,460.0,2.0,34278682.0,-118723757.0,8226.0,261.0,580.0,2061.0,6.0,1.0,1973.0,326336.0,7.270312886079025,9.01517670716893
1.0,4.0,4.0,7.0,2995.0,2.0,456.0,2.0,34143397.0,-117898479.0,7210.0,261.0,580.0,3101.0,0.0,1.0,2012.0,648530.0,8.005033344637111,8.88336291691676
1.0,3.0,3.0,9.0,2867.0,2.0,456.0,2.0,34117840.0,-118443708.0,101119.0,269.0,606.0,3101.0,0.0,1.0,1978.0,667264.0,7.961370201719511,11.524063209380685
1.0,2.0,3.0,6.0,1528.0,2.0,456.0,2.0,34164059.0,-118247165.0,6645.0,261.0,465.0,3101.0,0.0,1.0,1927.0,822304.0,7.332369205929062,8.801770448914539
1.0,2.5,3.0,6.0,1724.0,2.0,540.0,2.0,33775444.0,-117981554.0,7201.0,261.0,580.0,1286.0,0.0,1.0,1995.0,527254.0,7.45298232946546,8.882114044208821
1.0,1.0,2.0,4.0,1000.0,2.0,456.0,7.0,34203517.0,-118127700.0,8624.0,261.0,835.0,3101.0,0.0,1.0,1958.0,248611.0,6.90875477931522,9.062420241899561
1.0,2.0,2.0,8.0,1075.0,2.0,456.0,2.0,34096000.0,-118187000.0,226200.0,266.0,601.0,3101.0,0.0,1.0,1984.0,372000.0,6.98100574072173,12.329179263520874
13.0,2.0,3.0,6.0,1564.0,2.0,430.0,2.0,33637474.0,-117672200.0,5160.0,261.0,580.0,1286.0,6.0,1.0,1977.0,164591.0,7.355641102974253,8.548885638148727
1.0,1.0,2.0,4.0,1066.0,2.0,456.0,7.0,33884385.0,-118196272.0,7659.0,261.0,680.0,3101.0,0.0,1.0,1941.0,126573.0,6.9726062513017535,8.943767262734637
1.0,5.0,5.0,9.0,3921.0,2.0,456.0,2.0,34125134.0,-118429119.0,15146.0,261.0,607.0,3101.0,0.0,1.0,1973.0,1483730.0,8.274357006756292,9.625557771527026
1.0,2.5,3.0,6.0,1943.0,2.0,441.0,2.0,33644034.0,-117687608.0,6720.0,261.0,580.0,1286.0,7.0,1.0,1974.0,629341.0,7.572502985020384,8.812992231969966
1.0,3.0,2.0,11.0,1800.0,2.0,456.0,2.0,33768700.0,-118191000.0,60217.0,266.0,649.0,3101.0,0.0,1.0,2006.0,578692.0,7.496097345175956,11.005726589926587
1.0,4.0,5.0,5.0,2072.0,2.0,456.0,2.0,33999965.0,-118258583.0,7503.0,248.0,585.0,3101.0,0.0,4.0,1923.0,200437.0,7.636752112435779,8.92319149068606
1.0,4.0,4.0,10.0,2406.0,2.0,456.0,2.0,33897809.0,-118414232.0,3502.0,266.0,1213.0,3101.0,0.0,1.0,2003.0,2029484.0,7.786136437783072,8.161375023197486
1.0,3.0,2.0,8.0,1156.0,2.0,456.0,2.0,34141200.0,-117917000.0,265502.0,266.0,81.0,3101.0,0.0,1.0,1980.0,328000.0,7.053585727193677,12.48938141903532
1.0,3.0,4.0,7.0,2497.0,2.0,456.0,2.0,34185256.0,-118617817.0,12571.0,261.0,591.0,3101.0,0.0,1.0,1963.0,801444.0,7.823245690685523,9.439227397917458
1.0,4.0,5.0,9.0,4121.0,2.0,456.0,2.0,34123527.0,-118427294.0,35739.0,261.0,607.0,3101.0,0.0,1.0,1973.0,2667702.0,8.324093761450404,10.484025788713419
1.0,1.5,3.0,6.0,1050.0,2.0,417.0,2.0,33821882.0,-118011999.0,6000.0,261.0,580.0,1286.0,5.0,1.0,1963.0,51705.0,6.957497370876951,8.699681400989514
1.0,1.0,1.0,6.0,660.0,2.0,456.0,2.0,33768900.0,-118191000.0,7210.0,266.0,621.0,3101.0,0.0,1.0,2008.0,261858.0,6.493753839851686,8.88336291691676
1.0,3.0,4.0,8.0,1889.0,2.0,456.0,2.0,34017293.0,-118062283.0,3996.0,261.0,1428.0,3101.0,0.0,1.0,1999.0,506000.0,7.5443321080536885,8.293299358711323
1.0,2.0,1.0,6.0,1770.0,2.0,456.0,2.0,33772500.0,-118188000.0,44171.0,266.0,580.0,3101.0,0.0,1.0,2007.0,423072.0,7.479299637782834,10.695846383167021
11.0,2.0,3.0,6.0,981.0,1.0,0.0,7.0,33696000.0,-117881000.0,7210.0,266.0,580.0,1286.0,5.0,1.0,1972.0,263000.0,6.889591308354466,8.88336291691676
1.0,2.0,3.0,6.0,1142.0,2.0,456.0,2.0,33898796.0,-118310704.0,5004.0,261.0,426.0,3101.0,0.0,1.0,1955.0,316871.0,7.04141166379481,8.518192691749322
1.0,2.0,3.0,6.0,1792.0,2.0,456.0,2.0,33912321.0,-118311967.0,5300.0,261.0,426.0,3101.0,0.0,1.0,1956.0,399940.0,7.491645473605133,8.575650760987806
1.0,2.0,2.0,6.0,1230.0,2.0,456.0,7.0,34136182.0,-118183602.0,5265.0,261.0,1449.0,3101.0,0.0,1.0,1948.0,724872.0,7.115582126184454,8.569026340056254
1.0,3.0,3.0,8.0,1266.0,2.0,456.0,2.0,34238500.0,-118443000.0,35067.0,266.0,599.0,3101.0,0.0,1.0,1990.0,147200.0,7.144407180321139,10.465044312708477
1.0,3.0,4.0,6.0,1712.0,2.0,453.0,2.0,33669060.0,-117680046.0,2690.0,261.0,580.0,1286.0,0.0,1.0,2014.0,675699.0,7.44600149832412,7.897668150726906
1.0,3.0,3.0,8.0,1377.0,2.0,456.0,2.0,34088500.0,-118144000.0,19999.0,266.0,41.0,3101.0,0.0,1.0,1982.0,164825.0,7.228388451573604,9.903487552536127
1.0,2.0,2.0,8.0,1139.0,2.0,456.0,2.0,34099100.0,-118183000.0,222368.0,266.0,601.0,3101.0,0.0,1.0,1981.0,121295.0,7.038783541388542,12.312093443153877
1.0,3.0,3.0,11.0,2968.0,2.0,456.0,2.0,34115800.0,-118464000.0,59473.0,266.0,598.0,3101.0,0.0,1.0,1980.0,692593.0,7.99598047476376,10.9932945212425
1.0,2.0,4.0,7.0,2123.0,2.0,456.0,2.0,34099448.0,-118050792.0,6156.0,269.0,1743.0,3101.0,0.0,1.0,1996.0,750000.0,7.66105638236183,8.72534492491121
1.0,2.5,4.0,6.0,3092.0,3.0,744.0,2.0,33639492.0,-117961673.0,6500.0,261.0,580.0,1286.0,9.0,1.0,1978.0,1090406.0,8.03689677268507,8.77971129020447
1.0,3.0,3.0,7.0,2871.0,2.0,456.0,2.0,34143543.0,-117892000.0,5107.0,261.0,580.0,3101.0,0.0,1.0,2008.0,572626.0,7.962763930168115,8.53856321715243
1.0,2.0,3.0,8.0,1539.0,2.0,456.0,7.0,34023558.0,-118433661.0,6961.0,261.0,580.0,3101.0,0.0,1.0,1948.0,125874.0,7.3395376954076745,8.848222068371385
1.0,3.0,4.0,8.0,2139.0,2.0,456.0,2.0,34000503.0,-118063528.0,7574.0,261.0,1868.0,3101.0,0.0,1.0,1969.0,103088.0,7.668561108015897,8.93260863037757
1.0,2.0,2.0,8.0,926.0,2.0,456.0,2.0,33773900.0,-118197000.0,20545.0,266.0,641.0,3101.0,0.0,1.0,1972.0,200000.0,6.831953565565855,9.93042155377621
1.0,1.5,3.0,6.0,1125.0,1.0,360.0,2.0,33799491.0,-117938599.0,7200.0,261.0,580.0,1286.0,6.0,1.0,1955.0,229718.0,7.026426808699636,8.881975184248867
1.0,1.0,3.0,4.0,1152.0,2.0,456.0,7.0,33995053.0,-118452286.0,8533.0,261.0,580.0,3101.0,0.0,1.0,1923.0,1639000.0,7.050122520269059,9.051813463747946
1.0,3.0,4.0,9.0,3384.0,2.0,456.0,2.0,34119705.0,-118447444.0,133374.0,269.0,606.0,3101.0,0.0,1.0,1977.0,1550000.0,8.127109185346375,11.800919988604054
1.0,4.0,3.0,8.0,2585.0,2.0,456.0,2.0,33877043.0,-118093280.0,5040.0,261.0,220.0,3101.0,0.0,1.0,1967.0,585075.0,7.857867559331803,8.525359754082631
1.0,5.5,5.0,6.0,5689.0,3.0,762.0,2.0,33688875.0,-118014652.0,14315.0,261.0,580.0,1286.0,0.0,1.0,1999.0,2783940.0,8.646465527120377,9.569133071885917
1.0,3.0,5.0,4.0,2019.0,2.0,456.0,7.0,33908912.0,-118338458.0,5442.0,246.0,494.0,3101.0,0.0,2.0,1952.0,419803.0,7.61085279039525,8.6020856584342
1.0,2.0,3.0,6.0,1495.0,2.0,456.0,7.0,34049363.0,-118022956.0,12889.0,261.0,398.0,3101.0,0.0,1.0,1939.0,137287.0,7.310550158534422,9.464207095933233
1.0,3.0,5.0,8.0,2566.0,2.0,456.0,2.0,34205606.0,-118243813.0,8879.0,261.0,464.0,3101.0,0.0,1.0,1951.0,838220.0,7.8504931808711405,9.091556835986216
1.0,2.0,4.0,6.0,1424.0,2.0,456.0,2.0,33883077.0,-118084780.0,5029.0,261.0,1264.0,3101.0,0.0,1.0,1959.0,372791.0,7.261927092702751,8.523175263093785
1.0,2.0,4.0,6.0,1385.0,2.0,511.0,2.0,34290962.0,-118718350.0,10080.0,261.0,580.0,2061.0,6.0,1.0,1962.0,75161.0,7.234177179749849,9.218407743053941
1.0,2.0,3.0,4.0,1214.0,2.0,456.0,7.0,33893226.0,-118319015.0,5349.0,261.0,426.0,3101.0,0.0,1.0,1940.0,456000.0,7.102499355774649,8.584851839890053
13.0,2.5,4.0,6.0,2236.0,2.0,546.0,2.0,33651832.0,-117698383.0,5000.0,261.0,580.0,1286.0,8.0,1.0,1977.0,704500.0,7.71289096149013,8.517393171418904
13.0,3.0,3.0,6.0,2150.0,2.0,444.0,2.0,33653206.0,-117684072.0,4800.0,261.0,580.0,1286.0,8.0,1.0,1983.0,315745.0,7.67368812926773,8.476579508530941
1.0,1.0,2.0,5.0,827.0,2.0,456.0,7.0,33937014.0,-118262469.0,4861.0,261.0,585.0,3101.0,0.0,1.0,1940.0,170051.0,6.71901315438526,8.48920515487607
1.0,1.0,2.0,4.0,1117.0,2.0,456.0,7.0,34147292.0,-118400664.0,6500.0,261.0,580.0,3101.0,0.0,1.0,1938.0,84242.0,7.0192966537150445,8.77971129020447
1.0,1.0,1.0,6.0,608.0,1.0,0.0,6.0,33446600.0,-117599000.0,7210.0,266.0,580.0,1286.0,3.0,1.0,1986.0,221324.0,6.411818267709897,8.88336291691676
1.0,1.5,3.0,6.0,1422.0,2.0,441.0,2.0,33842539.0,-118004787.0,10620.0,261.0,580.0,1286.0,7.0,1.0,1958.0,489518.0,7.260522598089852,9.27058845232154
1.0,0.0,0.0,7.0,1728.0,2.0,456.0,2.0,34025636.0,-118813695.0,261835.0,261.0,900.0,3101.0,0.0,1.0,1957.0,3640824.0,7.455298485683291,12.475473632553639
1.0,4.0,5.0,7.0,3412.0,2.0,456.0,2.0,34127930.0,-117821759.0,9823.0,269.0,451.0,3101.0,0.0,1.0,2003.0,882578.0,8.135346948906706,9.192583650386924
1.0,3.0,4.0,8.0,2033.0,2.0,456.0,2.0,34134199.0,-118824816.0,250470.0,266.0,1894.0,3101.0,0.0,1.0,1973.0,557043.0,7.617759576608505,12.431098424342297
1.0,1.0,1.0,6.0,529.0,2.0,456.0,2.0,34556200.0,-118085000.0,210435.0,266.0,1354.0,3101.0,0.0,1.0,1986.0,48656.0,6.272877006546167,12.256936847870898
1.0,3.0,4.0,6.0,2599.0,2.0,614.0,2.0,33876722.0,-117848312.0,5175.0,261.0,580.0,1286.0,0.0,1.0,1994.0,748781.0,7.8632667240095735,8.551787836180736
1.0,4.5,4.0,6.0,3698.0,2.0,601.0,2.0,33562356.0,-117696896.0,8008.0,261.0,580.0,1286.0,0.0,1.0,2008.0,1315436.0,8.215817791832453,8.988321188323683
1.0,2.0,2.0,6.0,1080.0,1.0,0.0,2.0,34261457.0,-118668746.0,13350.0,263.0,580.0,2061.0,5.0,1.0,1967.0,283499.0,6.985641817639208,9.499346567390095
1.0,1.0,2.0,4.0,809.0,2.0,456.0,7.0,34216565.0,-118246216.0,5540.0,261.0,457.0,3101.0,0.0,1.0,1949.0,518792.0,6.697034247666484,8.61993026886735
1.0,2.5,3.0,6.0,1758.0,2.0,403.0,2.0,33649952.0,-117611226.0,5744.0,261.0,580.0,1286.0,0.0,1.0,1998.0,652805.0,7.472500744737558,8.656085190282855
1.0,3.0,4.0,6.0,2250.0,2.0,480.0,2.0,33710951.0,-117778471.0,5534.0,261.0,580.0,1286.0,8.0,1.0,1970.0,455605.0,7.719129840906732,8.618846845142738
13.0,3.0,3.0,6.0,2273.0,2.0,525.0,2.0,33616915.0,-117572764.0,6048.0,261.0,580.0,1286.0,7.0,1.0,1976.0,171043.0,7.729295674310482,8.707648248106914
1.0,1.0,3.0,6.0,1045.0,2.0,456.0,7.0,33950764.0,-118231645.0,3595.0,261.0,858.0,3101.0,0.0,1.0,1999.0,272000.0,6.952728644624869,8.18757739559151
1.0,2.0,3.0,6.0,1608.0,2.0,456.0,2.0,33823859.0,-118068119.0,7547.0,261.0,657.0,3101.0,0.0,1.0,1960.0,236371.0,7.3833681469923835,8.92903790648844
1.0,5.0,5.0,9.0,3471.0,2.0,456.0,2.0,33892626.0,-118404563.0,4972.0,261.0,1215.0,3101.0,0.0,1.0,1993.0,2853968.0,8.15248607578024,8.511778558714738
1.0,5.0,5.0,9.0,3864.0,2.0,456.0,2.0,33764432.0,-118118686.0,4405.0,269.0,652.0,3101.0,0.0,1.0,1986.0,1130578.0,8.259716961021523,8.39072252736229
1.0,3.0,4.0,8.0,1750.0,2.0,456.0,2.0,34225786.0,-118551773.0,7859.0,261.0,610.0,3101.0,0.0,1.0,1960.0,362222.0,7.467942332285852,8.969541885423252
1.0,2.5,3.0,6.0,1340.0,1.0,218.0,2.0,33505751.0,-117648151.0,2662.0,261.0,580.0,1286.0,6.0,1.0,1973.0,464000.0,7.201170883281678,7.887208585813932
1.0,3.0,3.0,7.0,1490.0,2.0,456.0,2.0,34144800.0,-118394000.0,15599.0,266.0,587.0,3101.0,0.0,1.0,2006.0,739044.0,7.307202314764738,9.655026193237628
13.0,2.5,4.0,6.0,2133.0,2.0,441.0,2.0,33641169.0,-117647278.0,5700.0,261.0,580.0,1286.0,8.0,1.0,1977.0,745584.0,7.665753431861699,8.648396877031582
1.0,1.0,1.0,8.0,786.0,2.0,456.0,2.0,34403000.0,-118553000.0,642861.0,266.0,1566.0,3101.0,0.0,1.0,1988.0,228353.0,6.668228248417403,13.373685361212248
1.0,1.5,3.0,6.0,1149.0,2.0,400.0,2.0,33732573.0,-117921648.0,1500.0,261.0,580.0,1286.0,6.0,1.0,1964.0,370464.0,7.047517221357296,7.313886831633462
1.0,2.0,3.0,6.0,1628.0,2.0,468.0,2.0,34365186.0,-119304940.0,26572.0,261.0,580.0,2061.0,6.0,1.0,2000.0,359053.0,7.395721608602045,10.187650941676283
1.0,3.0,2.0,8.0,1996.0,2.0,456.0,2.0,34151436.0,-118461370.0,4999.0,266.0,596.0,3101.0,0.0,1.0,1992.0,585000.0,7.599401333415815,8.517193191416238
1.0,2.0,3.0,6.0,1301.0,2.0,456.0,2.0,34248200.0,-118450000.0,193023.0,266.0,587.0,3101.0,0.0,1.0,1981.0,185364.0,7.171656822768514,12.170569812487518
1.0,2.0,3.0,6.0,1093.0,1.0,360.0,2.0,33767767.0,-117949122.0,8000.0,261.0,580.0,1286.0,6.0,1.0,1955.0,49480.0,6.9975959829819265,8.987321812850125
13.0,2.0,3.0,6.0,1766.0,2.0,483.0,2.0,33840937.0,-117745161.0,2992.0,261.0,580.0,1286.0,6.0,1.0,1976.0,357446.0,7.4770384723196965,8.0040315078527
1.0,2.0,4.0,6.0,1595.0,2.0,456.0,2.0,33660113.0,-117950149.0,5970.0,261.0,580.0,1286.0,8.0,1.0,1966.0,323716.0,7.3752557780097545,8.694669696546992
1.0,2.0,3.0,6.0,1541.0,2.0,456.0,2.0,33883181.0,-118138237.0,8795.0,261.0,119.0,3101.0,0.0,1.0,1949.0,66637.0,7.340835554123275,9.082052351674651
1.0,2.0,3.0,6.0,1344.0,2.0,456.0,2.0,34224791.0,-118578048.0,7663.0,261.0,610.0,3101.0,0.0,1.0,1954.0,211171.0,7.20414929203594,8.944289319650697
1.0,2.0,2.0,6.0,1127.0,2.0,456.0,2.0,34160700.0,-118447000.0,29980.0,266.0,587.0,3101.0,0.0,1.0,1965.0,86531.0,7.028201432058005,10.308319126670684
1.0,2.0,3.0,6.0,1401.0,2.0,0.0,24.0,33684349.0,-117797886.0,7210.0,266.0,580.0,1286.0,6.0,1.0,1978.0,264265.0,7.2456550675945355,8.88336291691676
1.0,2.0,2.0,6.0,1084.0,2.0,427.0,2.0,33862995.0,-117999344.0,5000.0,261.0,580.0,1286.0,4.0,1.0,1924.0,41129.0,6.98933526597456,8.517393171418904
1.0,3.0,3.0,6.0,1680.0,2.0,436.0,2.0,33651943.0,-117642295.0,4500.0,261.0,580.0,1286.0,0.0,1.0,1986.0,487016.0,7.427144133408616,8.412054873292933
1.0,1.0,3.0,4.0,1470.0,2.0,456.0,2.0,34197638.0,-118161922.0,8991.0,261.0,837.0,3101.0,0.0,1.0,1915.0,552000.0,7.293697720601438,9.104090572133472
1.0,3.5,4.0,6.0,3407.0,2.0,611.0,2.0,33900970.0,-117808737.0,8163.0,261.0,580.0,1286.0,0.0,1.0,2005.0,1192918.0,8.133880887949207,9.007489523929735
1.0,2.0,4.0,6.0,1852.0,2.0,667.0,2.0,34267302.0,-119171273.0,6516.0,261.0,580.0,2061.0,7.0,1.0,1969.0,73431.0,7.52456122628536,8.78216942633238
1.0,4.5,5.0,6.0,6617.0,6.0,1612.0,2.0,33885439.0,-117821231.0,37045.0,261.0,580.0,1286.0,0.0,1.0,1999.0,1819501.0,8.797548488481558,10.519915662682669
1.0,3.0,5.0,6.0,1930.0,2.0,496.0,2.0,33721710.0,-117991767.0,7521.0,261.0,580.0,1286.0,9.0,1.0,1960.0,607280.0,7.565793282428515,8.925587339030281
1.0,3.0,4.0,7.0,2826.0,2.0,456.0,2.0,34213853.0,-118636321.0,10000.0,261.0,605.0,3101.0,0.0,1.0,1982.0,407244.0,7.946971357693591,9.210440366976517
1.0,2.0,3.0,8.0,1528.0,2.0,456.0,2.0,33923297.0,-118421567.0,4923.0,261.0,407.0,3101.0,0.0,1.0,1972.0,236334.0,7.332369205929062,8.501876487304344
1.0,1.0,3.0,4.0,884.0,2.0,456.0,7.0,34122051.0,-117992784.0,9001.0,261.0,852.0,3101.0,0.0,1.0,1953.0,330792.0,6.785587645007929,9.105202053852878
1.0,3.0,3.0,8.0,1838.0,2.0,456.0,2.0,33811590.0,-118103273.0,5674.0,261.0,657.0,3101.0,0.0,1.0,1952.0,572023.0,7.516977224604321,8.643825842349603
1.0,2.0,3.0,6.0,1405.0,2.0,456.0,2.0,33996823.0,-117945513.0,6062.0,261.0,716.0,3101.0,0.0,1.0,1971.0,282181.0,7.2485040723706105,8.70996000607173
1.0,3.0,2.0,8.0,1630.0,2.0,456.0,2.0,34160900.0,-118431000.0,26165.0,266.0,596.0,3101.0,0.0,1.0,1980.0,190111.0,7.396948602621014,10.172216137070821
1.0,2.0,3.0,8.0,1932.0,2.0,456.0,2.0,33980400.0,-118436000.0,86133.0,266.0,587.0,3101.0,0.0,1.0,1967.0,879000.0,7.566828479208331,11.363659502130602
1.0,1.0,2.0,5.0,644.0,2.0,456.0,7.0,34162574.0,-118261181.0,2057.0,261.0,476.0,3101.0,0.0,1.0,1922.0,385795.0,6.4692503167957724,7.629489916393995
1.0,2.0,4.0,6.0,1750.0,2.0,418.0,2.0,34219612.0,-118844927.0,10014.0,261.0,580.0,2061.0,7.0,1.0,1974.0,296503.0,7.467942332285852,9.211839248099919
1.0,4.0,3.0,8.0,2138.0,2.0,456.0,2.0,34157900.0,-118438000.0,14160.0,266.0,596.0,3101.0,0.0,1.0,1987.0,558386.0,7.668093709082406,9.55824698622306
1.0,2.0,2.0,9.0,1724.0,2.0,456.0,2.0,34042000.0,-118451000.0,7425.0,266.0,587.0,3101.0,0.0,1.0,2007.0,760000.0,7.45298232946546,8.912742634737025
1.0,2.0,1.0,7.0,1220.0,2.0,456.0,2.0,34098900.0,-118320000.0,13104.0,266.0,588.0,3101.0,0.0,1.0,2005.0,738500.0,7.107425474110705,9.480749115757506
1.0,1.0,1.0,8.0,634.0,2.0,456.0,2.0,33892291.0,-118001503.0,311571.0,266.0,1013.0,3101.0,0.0,1.0,1972.0,192592.0,6.453624998892692,12.649385730147863
13.0,2.0,4.0,6.0,1904.0,2.0,504.0,2.0,33914892.0,-117928443.0,8500.0,261.0,580.0,1286.0,8.0,1.0,1977.0,659000.0,7.552237287560802,9.04793908261736
1.0,2.0,3.0,8.0,1466.0,2.0,456.0,2.0,34164842.0,-118233419.0,8662.0,261.0,465.0,3101.0,0.0,1.0,1939.0,552469.0,7.2909747781429814,9.06681636189014
